0.000000	-0.000000	0.000000	0.000000
5.000000	2.880000	0.003125	2.362170
10.000000	5.740000	0.049995	5.060778
15.000000	8.380000	0.252997	8.261975
20.000000	11.920000	0.798722	12.175190
25.000000	15.940000	1.945525	17.038435
30.000000	22.100000	4.017458	23.100241
35.000000	31.860001	7.392196	30.598267
40.000000	38.540001	12.480499	39.735630
45.000000	53.439999	19.695486	50.657101
50.000000	59.619999	29.411764	63.428249
55.000000	74.480003	41.917419	78.021042
60.000000	93.500000	57.365440	94.308907
65.000000	105.680000	75.734116	112.072823
70.000000	128.100006	96.806709	131.018051
75.000000	153.000000	120.178040	150.798798
80.000000	181.119995	145.289444	171.046890
85.000000	191.300003	171.486237	191.399857
90.000000	215.419998	198.085861	211.524689
95.000000	230.580002	224.442947	231.134888
100.000000	246.899994	250.000000	250.000015
105.000000	272.559998	274.317932	267.948334
110.000000	276.660004	297.086151	284.864044
115.000000	305.299988	318.116089	300.681091
120.000000	304.660004	337.324310	315.374756
125.000000	325.820007	354.710571	328.953125
130.000000	336.600006	370.335327	341.448608
135.000000	351.880005	384.299591	352.910645
140.000000	361.500000	396.728363	363.399658
145.000000	372.239990	407.757690	372.982147
150.000000	387.239990	417.525787	381.727081
155.000000	392.920013	426.166626	389.703094
160.000000	395.019989	433.806396	396.976746
165.000000	402.920013	440.561157	403.611267
170.000000	403.839996	446.536072	409.665863
175.000000	420.079987	451.825378	415.195221
180.000000	414.059998	456.512665	420.249664
185.000000	427.500000	460.671753	424.874969
190.000000	424.399994	464.367401	429.112671
195.000000	429.100006	467.656403	433.000336
200.000000	435.880005	470.588226	436.571777
205.000000	438.859985	473.206146	439.857361
210.000000	441.100006	475.547852	442.884460
215.000000	442.720001	477.646149	445.677551
220.000000	443.399994	479.529663	448.258606
225.000000	452.940002	481.223419	450.647308
230.000000	453.220001	482.749176	452.861359
235.000000	451.239990	484.125977	454.916565
240.000000	458.160004	485.370544	456.827179
245.000000	455.179993	486.497437	458.605927
250.000000	460.760010	487.519501	460.264374
255.000000	461.859985	488.447998	461.812805
260.000000	464.679993	489.292816	463.260559
265.000000	462.079987	490.062714	464.616028
270.000000	466.480011	490.765381	465.886749
275.000000	467.420013	491.407654	467.079651
280.000000	466.519989	491.995605	468.200897
285.000000	469.579987	492.534515	469.256073
290.000000	469.480011	493.029236	470.250336
295.000000	470.019989	493.483948	471.188293
300.000000	472.420013	493.902435	472.074188
305.000000	473.359985	494.288086	472.911804
310.000000	472.519989	494.643921	473.704651
315.000000	472.540009	494.972656	474.455963
320.000000	474.660004	495.276672	475.168610
325.000000	475.720001	495.558167	475.845306
330.000000	476.540009	495.819122	476.488495
335.000000	478.079987	496.061279	477.100372
340.000000	478.540009	496.286224	477.683075
345.000000	478.019989	496.495392	478.238464
350.000000	479.279999	496.690125	478.768311
355.000000	480.339996	496.871552	479.274200
360.000000	480.440002	497.040741	479.757599
365.000000	481.299988	497.198700	480.219940
370.000000	481.359985	497.346313	480.662445
375.000000	480.739990	497.484314	481.086334
380.000000	481.079987	497.613525	481.492645
385.000000	480.859985	497.734558	481.882416
390.000000	481.660004	497.848022	482.256592
395.000000	481.640015	497.954498	482.616028
400.000000	483.100006	498.054474	482.961578
405.000000	483.799988	498.148438	483.293945
410.000000	485.079987	498.236816	483.613861
415.000000	483.700012	498.319977	483.921967
420.000000	484.779999	498.398315	484.218903
425.000000	484.760010	498.472137	484.505219
430.000000	484.140015	498.541779	484.781494
435.000000	484.839996	498.607483	485.048187
440.000000	485.980011	498.669525	485.305756
445.000000	485.500000	498.728180	485.554718
450.000000	485.739990	498.783630	485.795410
455.000000	486.779999	498.836121	486.028259
460.000000	485.519989	498.885773	486.253632
465.000000	486.160004	498.932831	486.471893
470.000000	487.100006	498.977448	486.683319
475.000000	487.279999	499.019745	486.888214
480.000000	486.760010	499.059875	487.086945
485.000000	487.179993	499.097961	487.279694
490.000000	487.859985	499.134155	487.466766
495.000000	486.799988	499.168579	487.648407
500.000000	488.420013	499.201263	487.824799
505.000000	487.700012	499.232391	487.996216
510.000000	487.540009	499.262024	488.162842
515.000000	488.480011	499.290222	488.324890
520.000000	488.279999	499.317078	488.482513
525.000000	489.079987	499.342712	488.635895
530.000000	488.239990	499.367126	488.785187
535.000000	488.820007	499.390442	488.930603
540.000000	489.040009	499.412659	489.072235
545.000000	489.299988	499.433899	489.210236
550.000000	489.239990	499.454193	489.344788
555.000000	489.920013	499.473572	489.475952
560.000000	489.859985	499.492096	489.603882
565.000000	489.920013	499.509827	489.728729
570.000000	489.600006	499.526794	489.850555
575.000000	490.100006	499.543030	489.969482
580.000000	490.000000	499.558563	490.085602
585.000000	489.720001	499.573456	490.199036
590.000000	490.420013	499.587708	490.309875
595.000000	490.279999	499.601379	490.418182
600.000000	490.019989	499.614502	490.524048
605.000000	490.260010	499.627075	490.627594
610.000000	490.779999	499.639130	490.728821
615.000000	490.880005	499.650726	490.827881
620.000000	490.339996	499.661835	490.924805
625.000000	491.260010	499.672546	491.019653
630.000000	490.420013	499.682800	491.112518
635.000000	491.880005	499.692657	491.203430
640.000000	491.779999	499.702148	491.292480
645.000000	491.380005	499.711273	491.379730
650.000000	491.519989	499.720062	491.465179
655.000000	491.619995	499.728516	491.548950
660.000000	492.059998	499.736633	491.631042
665.000000	491.519989	499.744446	491.711548
670.000000	492.100006	499.751984	491.790466
675.000000	492.260010	499.759247	491.867889
680.000000	491.679993	499.766266	491.943817
685.000000	492.399994	499.773010	492.018341
690.000000	491.980011	499.779510	492.091461
695.000000	492.239990	499.785797	492.163208
700.000000	492.220001	499.791840	492.233673
705.000000	492.519989	499.797668	492.302826
710.000000	492.359985	499.803314	492.370758
715.000000	492.799988	499.808746	492.437469
720.000000	492.100006	499.814026	492.502991
725.000000	492.519989	499.819092	492.567383
730.000000	492.500000	499.824005	492.630646
735.000000	492.519989	499.828735	492.692841
740.000000	492.739990	499.833313	492.753967
745.000000	492.820007	499.837738	492.814026
750.000000	492.799988	499.842010	492.873108
755.000000	492.700012	499.846161	492.931213
760.000000	492.859985	499.850189	492.988342
765.000000	493.359985	499.854065	493.044556
770.000000	492.839996	499.857819	493.099854
775.000000	493.160004	499.861450	493.154266
780.000000	492.760010	499.864960	493.207794
785.000000	493.160004	499.868378	493.260498
790.000000	493.619995	499.871674	493.312347
795.000000	492.980011	499.874847	493.363403
800.000000	493.480011	499.877960	493.413666
805.000000	493.600006	499.880951	493.463165
810.000000	493.420013	499.883881	493.511932
815.000000	493.239990	499.886688	493.559937
