695.000000	497.160004	499.785797	497.117218
700.000000	497.299988	499.791840	497.145874
705.000000	497.299988	499.797668	497.173950
710.000000	496.339996	499.803314	497.201477
715.000000	497.540009	499.808746	497.228424
720.000000	497.160004	499.814026	497.254852
725.000000	497.100006	499.819092	497.280731
730.000000	497.459991	499.824005	497.306122
735.000000	497.459991	499.828735	497.330994
740.000000	496.920013	499.833313	497.355408
745.000000	497.239990	499.837738	497.379364
750.000000	497.100006	499.842010	497.402863
755.000000	497.119995	499.846161	497.425903
760.000000	497.380005	499.850189	497.448547
765.000000	497.720001	499.854065	497.470764
770.000000	497.320007	499.857819	497.492584
775.000000	497.480011	499.861450	497.514008
780.000000	497.679993	499.864960	497.535034
785.000000	497.359985	499.868378	497.555725
790.000000	497.600006	499.871674	497.576019
795.000000	497.519989	499.874847	497.595978
800.000000	497.760010	499.877960	497.615601
805.000000	497.579987	499.880951	497.634888
810.000000	497.619995	499.883881	497.653839
815.000000	497.239990	499.886688	497.672485
820.000000	497.779999	499.889435	497.690796
825.000000	497.720001	499.892090	497.708832
830.000000	497.239990	499.894653	497.726562
835.000000	497.359985	499.897156	497.744019
840.000000	497.940002	499.899597	497.761200
845.000000	497.899994	499.901947	497.778107
850.000000	497.880005	499.904236	497.794739
855.000000	497.700012	499.906464	497.811096
860.000000	498.019989	499.908600	497.827209
865.000000	497.839996	499.910706	497.843109
870.000000	497.899994	499.912750	497.858734
875.000000	497.959991	499.914703	497.874115
880.000000	498.019989	499.916626	497.889282
885.000000	497.959991	499.918518	497.904236
890.000000	497.799988	499.920319	497.918945
895.000000	498.119995	499.922089	497.933441
900.000000	497.640015	499.923798	497.947754
905.000000	498.260010	499.925476	497.961853
910.000000	497.920013	499.927094	497.975739
915.000000	498.260010	499.928680	497.989410
920.000000	497.940002	499.930206	498.002930
925.000000	497.760010	499.931702	498.016235
930.000000	497.880005	499.933167	498.029358
935.000000	498.160004	499.934601	498.042297
940.000000	498.100006	499.935974	498.055054
945.000000	497.720001	499.937317	498.067657
950.000000	498.200012	499.938629	498.080078
955.000000	497.940002	499.939911	498.092346
960.000000	498.239990	499.941132	498.104431
965.000000	498.079987	499.942352	498.116394
970.000000	497.820007	499.943542	498.128174
975.000000	498.079987	499.944672	498.139801
980.000000	498.119995	499.945801	498.151276
985.000000	498.040009	499.946899	498.162598
990.000000	498.200012	499.947968	498.173798
995.000000	497.959991	499.949005	498.184845
1000.000000	498.260010	499.950012	498.195740
