0.000000	-0.000000	0.000000	0.000000
5.000000	0.060000	0.003125	0.075822
10.000000	0.160000	0.049995	0.201409
15.000000	0.200000	0.252997	0.491947
20.000000	2.360000	0.798722	1.136183
25.000000	12.840000	1.945525	2.393567
30.000000	8.720000	4.017458	4.587691
35.000000	13.660000	7.392196	8.093692
40.000000	3.860000	12.480499	13.317267
45.000000	5.680000	19.695486	20.663738
50.000000	20.139999	29.411764	30.497398
55.000000	29.600000	41.917419	43.094345
60.000000	40.599998	57.365440	58.595394
65.000000	41.799999	75.734116	76.968437
70.000000	76.800003	96.806709	97.990181
75.000000	97.940002	120.178040	121.254227
80.000000	100.279999	145.289444	146.206573
85.000000	119.559998	171.486237	172.202393
90.000000	152.360001	198.085861	198.572510
95.000000	157.539993	224.442947	224.686234
100.000000	169.160004	250.000000	249.999985
105.000000	187.440002	274.317932	274.086334
110.000000	238.979996	297.086151	296.643127
115.000000	238.960007	318.116089	317.487122
120.000000	276.519989	337.324310	336.537262
125.000000	309.260010	354.710571	353.793396
130.000000	333.500000	370.335327	369.314606
135.000000	354.959991	384.299591	383.199402
140.000000	390.320007	396.728363	395.569855
145.000000	374.980011	407.757690	406.559021
150.000000	386.760010	417.525787	416.302063
155.000000	386.459991	426.166626	424.930389
160.000000	395.540009	433.806396	432.567657
165.000000	435.799988	440.561157	439.327881
170.000000	433.859985	446.536072	445.314545
175.000000	452.920013	451.825378	450.620361
180.000000	452.119995	456.512665	455.327728
185.000000	465.359985	460.671753	459.509521
190.000000	479.760010	464.367401	463.229675
195.000000	469.320007	467.656403	466.544373
200.000000	475.140015	470.588226	469.502594
205.000000	461.500000	473.206146	472.147217
210.000000	468.600006	475.547852	474.515625
215.000000	483.359985	477.646149	476.640381
220.000000	478.799988	479.529663	478.549988
225.000000	498.739990	481.223419	480.269287
230.000000	490.440002	482.749176	481.819946
235.000000	485.579987	484.125977	483.221008
240.000000	488.820007	485.370544	484.489044
245.000000	490.959991	486.497437	485.638702
250.000000	476.559998	487.519501	486.682739
255.000000	483.579987	488.447998	487.632416
260.000000	487.540009	489.292816	488.497681
265.000000	488.279999	490.062714	489.287262
270.000000	494.739990	490.765381	490.008881
275.000000	490.299988	491.407654	490.669403
280.000000	494.399994	491.995605	491.274872
285.000000	495.959991	492.534515	491.830688
290.000000	499.359985	493.029236	492.341614
295.000000	498.179993	493.483948	492.811920
300.000000	483.399994	493.902435	493.245453
305.000000	496.380005	494.288086	493.645569
310.000000	499.559998	494.643921	494.015289
315.000000	499.320007	494.972656	494.357422
320.000000	497.119995	495.276672	494.674316
325.000000	499.140015	495.558167	494.968231
330.000000	499.380005	495.819122	495.241150
335.000000	491.980011	496.061279	495.494843
340.000000	488.980011	496.286224	495.730896
345.000000	492.959991	496.495392	495.950806
350.000000	499.540009	496.690125	496.155884
355.000000	492.339996	496.871552	496.347290
360.000000	491.480011	497.040741	496.526154
365.000000	482.660004	497.198700	496.693420
370.000000	492.940002	497.346313	496.850037
375.000000	498.559998	497.484314	496.996765
380.000000	495.920013	497.613525	497.134399
385.000000	497.480011	497.734558	497.263580
390.000000	497.160004	497.848022	497.384918
395.000000	497.239990	497.954498	497.499054
400.000000	499.739990	498.054474	497.606445
405.000000	499.119995	498.148438	497.707581
